Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
132,Exit short,2025-09-17 08:15,Close entry(s) order Short trade,46175,1,230900,25,0.01,85,0.04,-75,-0.03,7745,0.01
132,Entry short,2025-09-17 07:45,Short trade,46180,1,230900,25,0.01,85,0.04,-75,-0.03,7745,0.01
133,Exit short,2025-09-18 06:30,Exit Short,46630,1,233385,235,0.10,235,0.10,-125,-0.05,7980,0.01
133,Entry short,2025-09-18 05:30,Short trade,46677,1,233385,235,0.10,235,0.10,-125,-0.05,7980,0.01
134,Exit long,2025-09-22 02:15,Exit Long,46471,1,232590,-235,-0.10,5,0.00,-235,-0.10,7745,0.01
134,Entry long,2025-09-22 02:15,Long trade,46518,1,232590,-235,-0.10,5,0.00,-235,-0.10,7745,0.01
135,Exit long,2025-09-22 07:30,Exit Long,46458,1,232540,-250,-0.11,225,0.10,-250,-0.11,7495,0.01
135,Entry long,2025-09-22 03:00,Long trade,46508,1,232540,-250,-0.11,225,0.10,-250,-0.11,7495,0.01
136,Exit short,2025-09-24 08:15,Close entry(s) order Short trade,46675,1,233505,130,0.06,130,0.06,-105,-0.04,7625,0.01
136,Entry short,2025-09-24 07:30,Short trade,46701,1,233505,130,0.06,130,0.06,-105,-0.04,7625,0.01
