Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
68,Entry long,2025-07-04 03:15,Long trade,6298.5,7,220447.5,-280,-0.13,52.5,0.02,-297.5,-0.13,4725,0.00
69,Exit short,2025-07-07 09:30,Exit Short,6297.75,7,220867.5,446.25,0.20,446.25,0.20,-166.25,-0.08,5171.25,0.01
69,Entry short,2025-07-07 06:15,Short trade,6310.5,7,220867.5,446.25,0.20,446.25,0.20,-166.25,-0.08,5171.25,0.01
70,Exit short,2025-07-09 09:15,Close entry(s) order Short trade,6292,7,219878.75,-341.25,-0.16,183.75,0.08,-341.25,-0.16,4830,0.00
70,Entry short,2025-07-09 05:30,Short trade,6282.25,7,219878.75,-341.25,-0.16,183.75,0.08,-341.25,-0.16,4830,0.00
71,Exit long,2025-07-10 23:00,Exit Long,6304.75,7,220237.5,428.75,0.19,428.75,0.19,-323.75,-0.15,5258.75,0.01
71,Entry long,2025-07-10 20:30,Long trade,6292.5,7,220237.5,428.75,0.19,428.75,0.19,-323.75,-0.15,5258.75,0.01
72,Exit long,2025-07-11 10:00,Exit Long,6300.25,7,220071.25,437.5,0.20,437.5,0.20,-393.75,-0.18,5696.25,0.01
72,Entry long,2025-07-11 04:15,Long trade,6287.75,7,220071.25,437.5,0.20,437.5,0.20,-393.75,-0.18,5696.25,0.01
73,Exit long,2025-07-14 03:45,Exit Long,6277,7,219257.5,437.5,0.20,437.5,0.20,-218.75,-0.10,6133.75,0.01
73,Entry long,2025-07-14 02:00,Long trade,6264.5,7,219257.5,437.5,0.20,437.5,0.20,-218.75,-0.10,6133.75,0.01
74,Exit short,2025-07-14 22:15,Exit Short,6314.75,7,221445,428.75,0.19,428.75,0.19,-131.25,-0.06,6562.5,0.01
74,Entry short,2025-07-14 22:00,Short trade,6327,7,221445,428.75,0.19,428.75,0.19,-131.25,-0.06,6562.5,0.01
75,Exit short,2025-07-15 09:45,Exit Short,6320,7,221628.75,428.75,0.19,428.75,0.19,-586.25,-0.26,6991.25,0.01
75,Entry short,2025-07-15 01:30,Short trade,6332.25,7,221628.75,428.75,0.19,428.75,0.19,-586.25,-0.26,6991.25,0.01
76,Exit long,2025-07-16 04:30,Exit Long,6280.25,7,219380,428.75,0.20,428.75,0.20,-376.25,-0.17,7420,0.01
76,Entry long,2025-07-15 18:45,Long trade,6268,7,219380,428.75,0.20,428.75,0.20,-376.25,-0.17,7420,0.01
77,Exit short,2025-07-17 09:00,Close entry(s) order Short trade,6314.25,7,220727.5,-271.25,-0.12,323.75,0.15,-297.5,-0.13,7148.75,0.01
77,Entry short,2025-07-17 02:15,Short trade,6306.5,7,220727.5,-271.25,-0.12,323.75,0.15,-297.5,-0.13,7148.75,0.01
78,Exit short,2025-07-18 06:15,Exit Short,6343,7,222442.5,437.5,0.20,437.5,0.20,-52.5,-0.02,7586.25,0.01
78,Entry short,2025-07-18 01:45,Short trade,6355.5,7,222442.5,437.5,0.20,437.5,0.20,-52.5,-0.02,7586.25,0.01
79,Exit long,2025-07-18 09:15,Exit Long,6353.5,7,221943.75,428.75,0.19,428.75,0.19,-61.25,-0.03,8015,0.01
79,Entry long,2025-07-18 07:15,Long trade,6341.25,7,221943.75,428.75,0.19,428.75,0.19,-61.25,-0.03,8015,0.01
80,Exit long,2025-07-22 04:45,Close entry(s) order Long trade,6336.75,7,222005,-218.75,-0.10,140,0.06,-227.5,-0.10,7796.25,0.01
80,Entry long,2025-07-22 00:15,Long trade,6343,7,222005,-218.75,-0.10,140,0.06,-227.5,-0.10,7796.25,0.01
81,Exit short,2025-07-22 20:45,Exit Short,6349.75,7,222670,428.75,0.19,428.75,0.19,-61.25,-0.03,8225,0.01
81,Entry short,2025-07-22 20:00,Short trade,6362,7,222670,428.75,0.19,428.75,0.19,-61.25,-0.03,8225,0.01
82,Exit short,2025-07-23 09:45,Exit Short,6358.75,7,222985,428.75,0.19,428.75,0.19,-236.25,-0.11,8653.75,0.01
82,Entry short,2025-07-23 05:00,Short trade,6371,7,222985,428.75,0.19,428.75,0.19,-236.25,-0.11,8653.75,0.01
83,Exit long,2025-07-25 12:00,Exit Long,6418.5,7,224218.75,428.75,0.19,428.75,0.19,-175,-0.08,9082.5,0.01
83,Entry long,2025-07-25 03:15,Long trade,6406.25,7,224218.75,428.75,0.19,428.75,0.19,-175,-0.08,9082.5,0.01
84,Exit short,2025-07-28 01:00,Close entry(s) order Short trade,6453.75,7,225645,-236.25,-0.10,43.75,0.02,-262.5,-0.12,8846.25,0.01
84,Entry short,2025-07-27 19:15,Short trade,6447,7,225645,-236.25,-0.10,43.75,0.02,-262.5,-0.12,8846.25,0.01
85,Exit short,2025-07-31 06:45,Exit Short,6453.5,7,226318.75,446.25,0.20,446.25,0.20,-78.75,-0.03,9292.5,0.01
85,Entry short,2025-07-31 03:45,Short trade,6466.25,7,226318.75,446.25,0.20,446.25,0.20,-78.75,-0.03,9292.5,0.01
86,Exit long,2025-07-31 20:30,Close entry(s) order Long trade,6351,7,222486.25,-201.25,-0.09,245,0.11,-376.25,-0.17,9091.25,0.01
86,Entry long,2025-07-31 18:45,Long trade,6356.75,7,222486.25,-201.25,-0.09,245,0.11,-376.25,-0.17,9091.25,0.01
87,Exit short,2025-08-04 07:00,Exit Short,6296.5,7,220806.25,428.75,0.19,428.75,0.19,-43.75,-0.02,9520,0.01
87,Entry short,2025-08-04 05:15,Short trade,6308.75,7,220806.25,428.75,0.19,428.75,0.19,-43.75,-0.02,9520,0.01
88,Exit short,2025-08-05 03:45,Exit Short,6361.5,7,223098.75,446.25,0.20,446.25,0.20,-113.75,-0.05,9966.25,0.01
88,Entry short,2025-08-05 02:45,Short trade,6374.25,7,223098.75,446.25,0.20,446.25,0.20,-113.75,-0.05,9966.25,0.01
89,Exit short,2025-08-06 03:15,Close entry(s) order Short trade,6357,7,222197.5,-297.5,-0.13,96.25,0.04,-315,-0.14,9668.75,0.01
89,Entry short,2025-08-06 01:45,Short trade,6348.5,7,222197.5,-297.5,-0.13,96.25,0.04,-315,-0.14,9668.75,0.01
90,Exit short,2025-08-07 04:15,Close entry(s) order Short trade,6401.5,7,223658.75,-393.75,-0.18,350,0.16,-420,-0.19,9275,0.01
90,Entry short,2025-08-06 21:45,Short trade,6390.25,7,223658.75,-393.75,-0.18,350,0.16,-420,-0.19,9275,0.01
91,Exit long,2025-08-08 04:15,Exit Long,6382.75,7,222967.5,428.75,0.19,428.75,0.19,-8.75,0.00,9703.75,0.01
91,Entry long,2025-08-08 02:00,Long trade,6370.5,7,222967.5,428.75,0.19,428.75,0.19,-8.75,0.00,9703.75,0.01
92,Exit long,2025-08-11 06:15,Exit Long,6423,7,224385,420,0.19,420,0.19,-61.25,-0.03,10123.75,0.01
92,Entry long,2025-08-11 04:15,Long trade,6411,7,224385,420,0.19,420,0.19,-61.25,-0.03,10123.75,0.01
93,Exit short,2025-08-13 08:45,Close entry(s) order Short trade,6486.75,7,226835,-201.25,-0.09,122.5,0.05,-210,-0.09,9922.5,0.01
93,Entry short,2025-08-13 04:30,Short trade,6481,7,226835,-201.25,-0.09,122.5,0.05,-210,-0.09,9922.5,0.01
94,Exit long,2025-08-18 12:15,Close entry(s) order Long trade,6465,7,226205,70,0.03,428.75,0.19,-253.75,-0.11,9992.5,0.01
94,Entry long,2025-08-18 02:45,Long trade,6463,7,226205,70,0.03,428.75,0.19,-253.75,-0.11,9992.5,0.01
95,Exit long,2025-08-19 23:45,Close entry(s) order Long trade,6411.5,7,224700,-297.5,-0.13,43.75,0.02,-306.25,-0.14,9695,0.01
95,Entry long,2025-08-19 21:30,Long trade,6420,7,224700,-297.5,-0.13,43.75,0.02,-306.25,-0.14,9695,0.01
96,Exit long,2025-08-22 03:00,Exit Long,6379,7,222827.5,437.5,0.20,437.5,0.20,-61.25,-0.03,10132.5,0.01
96,Entry long,2025-08-22 02:45,Long trade,6366.5,7,222827.5,437.5,0.20,437.5,0.20,-61.25,-0.03,10132.5,0.01
97,Exit long,2025-08-25 08:15,Close entry(s) order Long trade,6463.25,7,226423.75,-210,-0.09,35,0.02,-236.25,-0.10,9922.5,0.01
97,Entry long,2025-08-25 05:15,Long trade,6469.25,7,226423.75,-210,-0.09,35,0.02,-236.25,-0.10,9922.5,0.01
98,Exit long,2025-08-25 21:00,Exit Long,6446.75,7,225207.5,428.75,0.19,428.75,0.19,-140,-0.06,10351.25,0.01
98,Entry long,2025-08-25 20:45,Long trade,6434.5,7,225207.5,428.75,0.19,428.75,0.19,-140,-0.06,10351.25,0.01
99,Exit short,2025-08-27 09:15,Exit Short,6475,7,227062.5,437.5,0.19,437.5,0.19,-61.25,-0.03,10788.75,0.01
99,Entry short,2025-08-26 18:45,Short trade,6487.5,7,227062.5,437.5,0.19,437.5,0.19,-61.25,-0.03,10788.75,0.01
100,Exit short,2025-08-28 09:45,Exit Short,6489.75,7,227578.75,437.5,0.19,437.5,0.19,-218.75,-0.10,11226.25,0.01
100,Entry short,2025-08-28 03:30,Short trade,6502.25,7,227578.75,437.5,0.19,437.5,0.19,-218.75,-0.10,11226.25,0.01
101,Exit long,2025-08-29 05:00,Close entry(s) order Long trade,6493,7,227596.25,-341.25,-0.15,70,0.03,-367.5,-0.16,10885,0.01
