Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
44,Exit long,2025-04-16 20:45,Exit Long,18478.5,6,221340,402,0.18,402,0.18,-414,-0.19,4482,0.00
44,Entry long,2025-04-16 20:15,Long trade,18445,6,221340,402,0.18,402,0.18,-414,-0.19,4482,0.00
45,Exit long,2025-04-16 23:15,Exit Long,18521.25,6,221847,408,0.18,408,0.18,-414,-0.19,4890,0.00
45,Entry long,2025-04-16 21:00,Long trade,18487.25,6,221847,408,0.18,408,0.18,-414,-0.19,4890,0.00
46,Exit long,2025-04-20 20:00,Exit Long,18341.75,6,219702,399,0.18,399,0.18,-354,-0.16,5289,0.01
46,Entry long,2025-04-20 19:15,Long trade,18308.5,6,219702,399,0.18,399,0.18,-354,-0.16,5289,0.01
47,Exit long,2025-04-20 21:00,Exit Long,18270,6,220083,-843,-0.38,405,0.18,-843,-0.38,4446,0.00
47,Entry long,2025-04-20 20:15,Long trade,18340.25,6,220083,-843,-0.38,405,0.18,-843,-0.38,4446,0.00
48,Exit long,2025-04-21 21:15,Exit Long,18037,6,216033,411,0.19,411,0.19,-330,-0.15,4857,0.00
48,Entry long,2025-04-21 20:00,Long trade,18002.75,6,216033,411,0.19,411,0.19,-330,-0.15,4857,0.00
49,Exit long,2025-04-23 21:30,Close entry(s) order Long trade,18809.25,6,226284,-573,-0.25,156,0.07,-747,-0.33,4284,0.00
49,Entry long,2025-04-23 20:15,Long trade,18857,6,226284,-573,-0.25,156,0.07,-747,-0.33,4284,0.00
50,Exit short,2025-04-24 23:45,Close entry(s) order Short trade,19420,6,232434,-606,-0.26,54,0.02,-822,-0.35,3678,0.00
50,Entry short,2025-04-24 22:45,Short trade,19369.5,6,232434,-606,-0.26,54,0.02,-822,-0.35,3678,0.00
51,Exit short,2025-04-27 20:15,Exit Short,19427.75,6,233538,405,0.17,405,0.17,-171,-0.07,4083,0.00
51,Entry short,2025-04-27 19:00,Short trade,19461.5,6,233538,405,0.17,405,0.17,-171,-0.07,4083,0.00
52,Exit short,2025-04-27 20:45,Exit Short,19402,6,233229,405,0.17,405,0.17,-117,-0.05,4488,0.00
52,Entry short,2025-04-27 20:30,Short trade,19435.75,6,233229,405,0.17,405,0.17,-117,-0.05,4488,0.00
53,Exit short,2025-04-28 02:30,Exit Short,19484.5,6,232968,-846,-0.36,264,0.11,-846,-0.36,3642,0.00
53,Entry short,2025-04-27 21:00,Short trade,19414,6,232968,-846,-0.36,264,0.11,-846,-0.36,3642,0.00
54,Exit long,2025-04-28 19:00,Exit Long,19501.5,6,233610,408,0.17,408,0.17,-30,-0.01,4050,0.00
54,Entry long,2025-04-28 18:45,Long trade,19467.5,6,233610,408,0.17,408,0.17,-30,-0.01,4050,0.00
55,Exit long,2025-04-28 20:45,Exit Long,19538.5,6,234066,396,0.17,396,0.17,-165,-0.07,4446,0.00
55,Entry long,2025-04-28 19:15,Long trade,19505.5,6,234066,396,0.17,396,0.17,-165,-0.07,4446,0.00
56,Exit long,2025-04-29 14:30,Exit Long,19689.75,6,235872,405,0.17,405,0.17,-210,-0.09,4851,0.00
56,Entry long,2025-04-29 14:00,Long trade,19656,6,235872,405,0.17,405,0.17,-210,-0.09,4851,0.00
57,Exit short,2025-04-29 19:00,Exit Short,19546.5,6,234963,405,0.17,405,0.17,-81,-0.03,5256,0.01
57,Entry short,2025-04-29 18:45,Short trade,19580.25,6,234963,405,0.17,405,0.17,-81,-0.03,5256,0.01
58,Exit short,2025-04-29 21:30,Exit Short,19518.25,6,234621,402,0.17,402,0.17,-396,-0.17,5658,0.01
58,Entry short,2025-04-29 19:15,Short trade,19551.75,6,234621,402,0.17,402,0.17,-396,-0.17,5658,0.01
59,Exit short,2025-04-29 23:00,Exit Short,19487.5,6,234261,411,0.18,411,0.18,-84,-0.04,6069,0.01
59,Entry short,2025-04-29 21:45,Short trade,19521.75,6,234261,411,0.18,411,0.18,-84,-0.04,6069,0.01
60,Exit long,2025-05-01 19:15,Exit Long,19822,6,237459,405,0.17,405,0.17,-108,-0.05,6474,0.01
