Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
488,Exit short,2026-02-19 05:45,Exit Short,6870.5,1,343712.5,187.5,0.05,187.5,0.05,-112.5,-0.03,13025,0.01
488,Entry short,2026-02-19 05:45,Short trade,6874.25,1,343712.5,187.5,0.05,187.5,0.05,-112.5,-0.03,13025,0.01
489,Exit short,2026-02-19 13:00,Exit Short,6852.75,1,342825,187.5,0.05,187.5,0.05,0,0.00,13212.5,0.01
489,Entry short,2026-02-19 13:00,Short trade,6856.5,1,342825,187.5,0.05,187.5,0.05,0,0.00,13212.5,0.01
490,Exit long,2026-02-20 04:45,Exit Long,6894.75,1,345087.5,-350,-0.10,25,0.01,-350,-0.10,12862.5,0.01
490,Entry long,2026-02-20 04:30,Long trade,6901.75,1,345087.5,-350,-0.10,25,0.01,-350,-0.10,12862.5,0.01
491,Exit short,2026-02-20 05:45,Exit Short,6886.25,1,344512.5,200,0.06,200,0.06,-75,-0.02,13062.5,0.01
491,Entry short,2026-02-20 05:30,Short trade,6890.25,1,344512.5,200,0.06,200,0.06,-75,-0.02,13062.5,0.01
492,Exit long,2026-02-23 03:45,Exit Long,6889.25,1,344287.5,175,0.05,175,0.05,-200,-0.06,13237.5,0.01
492,Entry long,2026-02-23 03:00,Long trade,6885.75,1,344287.5,175,0.05,175,0.05,-200,-0.06,13237.5,0.01
493,Exit long,2026-02-23 05:00,Exit Long,6911.25,1,345400,162.5,0.05,162.5,0.05,-50,-0.01,13400,0.01
493,Entry long,2026-02-23 05:00,Long trade,6908,1,345400,162.5,0.05,162.5,0.05,-50,-0.01,13400,0.01
494,Exit short,2026-02-24 03:30,Exit Short,6856.5,1,343037.5,212.5,0.06,212.5,0.06,-125,-0.04,13612.5,0.01
494,Entry short,2026-02-24 03:30,Short trade,6860.75,1,343037.5,212.5,0.06,212.5,0.06,-125,-0.04,13612.5,0.01
495,Exit short,2026-02-24 04:00,Exit Short,6863,1,342787.5,-362.5,-0.11,12.5,0.00,-362.5,-0.11,13250,0.01
495,Entry short,2026-02-24 04:00,Short trade,6855.75,1,342787.5,-362.5,-0.11,12.5,0.00,-362.5,-0.11,13250,0.01
496,Exit long,2026-02-25 04:45,Exit Long,6915.75,1,345600,187.5,0.05,187.5,0.05,-150,-0.04,13437.5,0.01
496,Entry long,2026-02-25 03:30,Long trade,6912,1,345600,187.5,0.05,187.5,0.05,-150,-0.04,13437.5,0.01
497,Exit long,2026-02-25 12:30,Exit Long,6953,1,347475,175,0.05,175,0.05,-137.5,-0.04,13612.5,0.01
497,Entry long,2026-02-25 12:00,Long trade,6949.5,1,347475,175,0.05,175,0.05,-137.5,-0.04,13612.5,0.01
498,Exit long,2026-02-26 03:15,Exit Long,6958.25,1,347725,187.5,0.05,187.5,0.05,-12.5,0.00,13800,0.01
498,Entry long,2026-02-26 03:15,Long trade,6954.5,1,347725,187.5,0.05,187.5,0.05,-12.5,0.00,13800,0.01
499,Exit long,2026-02-26 05:30,Exit Long,6954.25,1,348075,-362.5,-0.10,100,0.03,-362.5,-0.10,13437.5,0.01
499,Entry long,2026-02-26 04:45,Long trade,6961.5,1,348075,-362.5,-0.10,100,0.03,-362.5,-0.10,13437.5,0.01
500,Exit long,2026-02-27 03:15,Exit Long,6905.5,1,345087.5,187.5,0.05,187.5,0.05,-100,-0.03,13625,0.01
500,Entry long,2026-02-27 03:15,Long trade,6901.75,1,345087.5,187.5,0.05,187.5,0.05,-100,-0.03,13625,0.01
501,Exit long,2026-02-27 04:15,Exit Long,6915.5,1,345587.5,187.5,0.05,187.5,0.05,-187.5,-0.05,13812.5,0.01
501,Entry long,2026-02-27 04:15,Long trade,6911.75,1,345587.5,187.5,0.05,187.5,0.05,-187.5,-0.05,13812.5,0.01
