Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
145,Entry short,2025-10-16 02:45,Short trade,6726.25,10,336312.5,-712.5,-0.21,412.5,0.12,-862.5,-0.26,11712.5,0.01
146,Exit long,2025-10-17 04:15,Close entry(s) order Long trade,6575.5,10,330850,-2075,-0.63,112.5,0.03,-2287.5,-0.69,9637.5,0.01
146,Entry long,2025-10-17 02:45,Long trade,6617,10,330850,-2075,-0.63,112.5,0.03,-2287.5,-0.69,9637.5,0.01
147,Exit short,2025-10-20 07:15,Close entry(s) order Short trade,6718.5,10,336675,750,0.22,1100,0.33,-200,-0.06,10387.5,0.01
147,Entry short,2025-10-20 03:30,Short trade,6733.5,10,336675,750,0.22,1100,0.33,-200,-0.06,10387.5,0.01
148,Exit long,2025-10-21 07:15,Close entry(s) order Long trade,6774,10,338212.5,487.5,0.14,512.5,0.15,-62.5,-0.02,10875,0.01
148,Entry long,2025-10-21 03:15,Long trade,6764.25,10,338212.5,487.5,0.14,512.5,0.15,-62.5,-0.02,10875,0.01
149,Exit short,2025-10-22 07:15,Close entry(s) order Short trade,6771.25,10,339375,812.5,0.24,1037.5,0.31,-62.5,-0.02,11687.5,0.01
149,Entry short,2025-10-22 02:45,Short trade,6787.5,10,339375,812.5,0.24,1037.5,0.31,-62.5,-0.02,11687.5,0.01
150,Exit short,2025-10-23 07:15,Close entry(s) order Short trade,6732.25,10,337412.5,800,0.24,987.5,0.29,-175,-0.05,12487.5,0.01
150,Entry short,2025-10-23 03:00,Short trade,6748.25,10,337412.5,800,0.24,987.5,0.29,-175,-0.05,12487.5,0.01
151,Exit short,2025-10-24 07:15,Close entry(s) order Short trade,6797,10,339762.5,-87.5,-0.03,150,0.04,-175,-0.05,12400,0.01
151,Entry short,2025-10-24 05:30,Short trade,6795.25,10,339762.5,-87.5,-0.03,150,0.04,-175,-0.05,12400,0.01
152,Exit short,2025-10-27 08:15,Close entry(s) order Short trade,6884.5,10,344362.5,137.5,0.04,425,0.12,-87.5,-0.03,12537.5,0.01
