Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
347,Entry short,2025-11-20 04:00,Short trade,6743.5,2,674350,350,0.05,350,0.05,-225,-0.03,24050,0.02
348,Exit short,2025-11-20 04:45,Exit Short,6726.75,2,673025,350,0.05,350,0.05,-475,-0.07,24400,0.02
348,Entry short,2025-11-20 04:30,Short trade,6730.25,2,673025,350,0.05,350,0.05,-475,-0.07,24400,0.02
349,Exit short,2025-11-20 13:00,Exit Short,6602.75,2,660675,400,0.06,400,0.06,0,0.00,24800,0.02
349,Entry short,2025-11-20 13:00,Short trade,6606.75,2,660675,400,0.06,400,0.06,0,0.00,24800,0.02
350,Exit short,2025-11-21 03:15,Exit Short,6570.25,2,657400,375,0.06,375,0.06,-150,-0.02,25175,0.03
350,Entry short,2025-11-21 03:15,Short trade,6574,2,657400,375,0.06,375,0.06,-150,-0.02,25175,0.03
351,Exit short,2025-11-21 05:45,Exit Short,6556.75,2,654975,-700,-0.11,150,0.02,-700,-0.11,24475,0.02
351,Entry short,2025-11-21 05:45,Short trade,6549.75,2,654975,-700,-0.11,150,0.02,-700,-0.11,24475,0.02
352,Exit long,2025-11-21 12:45,Exit Long,6636,2,664325,-725,-0.11,325,0.05,-725,-0.11,23750,0.02
352,Entry long,2025-11-21 12:45,Long trade,6643.25,2,664325,-725,-0.11,325,0.05,-725,-0.11,23750,0.02
353,Exit long,2025-11-24 03:00,Exit Long,6653,2,666025,-725,-0.11,25,0.00,-725,-0.11,23025,0.02
353,Entry long,2025-11-24 03:00,Long trade,6660.25,2,666025,-725,-0.11,25,0.00,-725,-0.11,23025,0.02
354,Exit long,2025-11-24 04:15,Exit Long,6651,2,665850,-750,-0.11,250,0.04,-750,-0.11,22275,0.02
354,Entry long,2025-11-24 04:15,Long trade,6658.5,2,665850,-750,-0.11,250,0.04,-750,-0.11,22275,0.02
355,Exit short,2025-11-25 03:15,Exit Short,6718.5,2,671175,-675,-0.10,0,0.00,-675,-0.10,21600,0.02
355,Entry short,2025-11-25 03:15,Short trade,6711.75,2,671175,-675,-0.10,0,0.00,-675,-0.10,21600,0.02
356,Exit short,2025-11-25 04:15,Exit Short,6709.75,2,671375,400,0.06,400,0.06,-50,-0.01,22000,0.02
356,Entry short,2025-11-25 04:15,Short trade,6713.75,2,671375,400,0.06,400,0.06,-50,-0.01,22000,0.02
357,Exit long,2025-11-25 13:00,Exit Long,6767.5,2,676375,375,0.06,375,0.06,-75,-0.01,22375,0.02
357,Entry long,2025-11-25 13:00,Long trade,6763.75,2,676375,375,0.06,375,0.06,-75,-0.01,22375,0.02
358,Exit short,2025-11-26 05:45,Exit Short,6804,2,679650,-750,-0.11,325,0.05,-750,-0.11,21625,0.02
358,Entry short,2025-11-26 04:15,Short trade,6796.5,2,679650,-750,-0.11,325,0.05,-750,-0.11,21625,0.02
359,Exit long,2025-11-26 12:00,Exit Long,6835.75,2,684275,-700,-0.10,225,0.03,-700,-0.10,20925,0.02
359,Entry long,2025-11-26 12:00,Long trade,6842.75,2,684275,-700,-0.10,225,0.03,-700,-0.10,20925,0.02
360,Exit long,2025-11-27 05:00,Exit Long,6824.5,2,683150,-700,-0.10,100,0.01,-700,-0.10,20225,0.02
360,Entry long,2025-11-27 03:30,Long trade,6831.5,2,683150,-700,-0.10,100,0.01,-700,-0.10,20225,0.02
361,Exit long,2025-11-28 12:00,Exit Long,6856.25,2,685250,375,0.05,375,0.05,-125,-0.02,20600,0.02
361,Entry long,2025-11-28 11:45,Long trade,6852.5,2,685250,375,0.05,375,0.05,-125,-0.02,20600,0.02
362,Exit long,2025-12-01 04:00,Exit Long,6826.75,2,682300,375,0.05,375,0.05,-150,-0.02,20975,0.02
362,Entry long,2025-12-01 04:00,Long trade,6823,2,682300,375,0.05,375,0.05,-150,-0.02,20975,0.02
363,Exit long,2025-12-01 04:30,Exit Long,6818.5,2,682600,-750,-0.11,175,0.03,-750,-0.11,20225,0.02
