Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
31,Entry short,2025-04-15 02:15,Short trade,40789,2,407890,-540,-0.13,0,0.00,-540,-0.13,1840,0.00
32,Exit short,2025-04-15 03:15,Exit Short,40801,2,408300,290,0.07,290,0.07,-120,-0.03,2130,0.00
32,Entry short,2025-04-15 03:15,Short trade,40830,2,408300,290,0.07,290,0.07,-120,-0.03,2130,0.00
33,Exit long,2025-04-15 08:00,Exit Long,40675,2,406480,270,0.07,270,0.07,-450,-0.11,2400,0.00
33,Entry long,2025-04-15 07:45,Long trade,40648,2,406480,270,0.07,270,0.07,-450,-0.11,2400,0.00
34,Exit long,2025-04-16 03:00,Exit Long,40236,2,402110,250,0.06,250,0.06,-100,-0.02,2650,0.00
34,Entry long,2025-04-16 03:00,Long trade,40211,2,402110,250,0.06,250,0.06,-100,-0.02,2650,0.00
35,Exit long,2025-04-17 07:30,Exit Long,39293,2,392730,200,0.05,200,0.05,-90,-0.02,2850,0.00
35,Entry long,2025-04-17 07:30,Long trade,39273,2,392730,200,0.05,200,0.05,-90,-0.02,2850,0.00
36,Exit long,2025-04-21 03:00,Exit Long,38959,2,389330,260,0.07,260,0.07,-260,-0.07,3110,0.00
36,Entry long,2025-04-21 03:00,Long trade,38933,2,389330,260,0.07,260,0.07,-260,-0.07,3110,0.00
37,Exit short,2025-04-23 03:30,Exit Short,40011,2,399630,-480,-0.12,180,0.05,-480,-0.12,2630,0.00
37,Entry short,2025-04-23 03:15,Short trade,39963,2,399630,-480,-0.12,180,0.05,-480,-0.12,2630,0.00
38,Exit short,2025-04-23 04:45,Exit Short,39999,2,399510,-480,-0.12,60,0.02,-480,-0.12,2150,0.00
38,Entry short,2025-04-23 04:45,Short trade,39951,2,399510,-480,-0.12,60,0.02,-480,-0.12,2150,0.00
39,Exit short,2025-04-29 05:30,Exit Short,40520,2,405440,240,0.06,240,0.06,-250,-0.06,2390,0.00
39,Entry short,2025-04-29 05:15,Short trade,40544,2,405440,240,0.06,240,0.06,-250,-0.06,2390,0.00
40,Exit short,2025-04-30 02:30,Exit Short,40651,2,406730,220,0.05,220,0.05,-50,-0.01,2610,0.00
40,Entry short,2025-04-30 02:15,Short trade,40673,2,406730,220,0.05,220,0.05,-50,-0.01,2610,0.00
