Trade #,Type,Date and time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
158,Entry long,2025-08-26 10:15,Long trade,6456.75,2,645675,450,0.07,500,0.08,-475,-0.07,18550,0.02
159,Exit long,2025-08-28 09:45,Exit Long,6491,2,650200,-1100,-0.17,650,0.10,-1100,-0.17,17450,0.02
159,Entry long,2025-08-28 09:15,Long trade,6502,2,650200,-1100,-0.17,650,0.10,-1100,-0.17,17450,0.02
160,Exit short,2025-08-29 09:45,Exit Short,6486.25,2,649450,825,0.13,825,0.13,0,0.00,18275,0.02
160,Entry short,2025-08-29 09:45,Short trade,6494.5,2,649450,825,0.13,825,0.13,0,0.00,18275,0.02
161,Exit short,2025-08-29 10:00,Exit Short,6471.25,2,647975,850,0.13,850,0.13,-525,-0.08,19125,0.02
161,Entry short,2025-08-29 10:00,Short trade,6479.75,2,647975,850,0.13,850,0.13,-525,-0.08,19125,0.02
162,Exit long,2025-09-01 18:15,Close entry(s) order Long trade,6480.5,2,647800,250,0.04,600,0.09,-50,-0.01,19375,0.02
162,Entry long,2025-09-01 10:00,Long trade,6478,2,647800,250,0.04,600,0.09,-50,-0.01,19375,0.02
163,Exit short,2025-09-02 09:30,Exit Short,6393.5,2,640150,800,0.12,800,0.12,-125,-0.02,20175,0.02
163,Entry short,2025-09-02 09:15,Short trade,6401.5,2,640150,800,0.12,800,0.12,-125,-0.02,20175,0.02
164,Exit short,2025-09-02 09:45,Exit Short,6404.75,2,639375,-1100,-0.17,650,0.10,-1100,-0.17,19075,0.02
164,Entry short,2025-09-02 09:45,Short trade,6393.75,2,639375,-1100,-0.17,650,0.10,-1100,-0.17,19075,0.02
165,Exit short,2025-09-04 09:30,Exit Short,6474,2,646275,-1125,-0.17,100,0.02,-1125,-0.17,17950,0.02
165,Entry short,2025-09-04 09:15,Short trade,6462.75,2,646275,-1125,-0.17,100,0.02,-1125,-0.17,17950,0.02
166,Exit long,2025-09-05 09:45,Exit Long,6541.75,2,653350,825,0.13,825,0.13,-75,-0.01,18775,0.02
166,Entry long,2025-09-05 09:30,Long trade,6533.5,2,653350,825,0.13,825,0.13,-75,-0.01,18775,0.02
167,Exit short,2025-09-05 10:15,Exit Short,6500.75,2,650900,825,0.13,825,0.13,-100,-0.02,19600,0.02
167,Entry short,2025-09-05 10:15,Short trade,6509,2,650900,825,0.13,825,0.13,-100,-0.02,19600,0.02
168,Exit short,2025-09-08 10:30,Exit Short,6511.25,2,650000,-1125,-0.17,475,0.07,-1125,-0.17,18475,0.02
168,Entry short,2025-09-08 10:15,Short trade,6500,2,650000,-1125,-0.17,475,0.07,-1125,-0.17,18475,0.02
169,Exit short,2025-09-09 10:30,Exit Short,6497,2,650475,775,0.12,775,0.12,-50,-0.01,19250,0.02
169,Entry short,2025-09-09 10:30,Short trade,6504.75,2,650475,775,0.12,775,0.12,-50,-0.01,19250,0.02
170,Exit short,2025-09-09 11:15,Exit Short,6505.25,2,649425,-1100,-0.17,125,0.02,-1100,-0.17,18150,0.02
